Company name,Symbol
Dechra Pharmaceuticals Plc,DPH
Diploma Plc,DPLM
Dp Poland Plc,DPP
Ishares II Plc,DPYE
Ishares II Plc,DPYG
FTSE Nasdaq Dubai Qatar 10 Shariah Index,DQAS
FTSE Nasdaq Dubai Qatar 10 Index,DQAT
Ishares IV Plc,DRDR
Draganfly Investments Limited,DRG
Drum Income Plus REIT Pl,DRIP
Driver Group Plc,DRV
Drax Group Plc,DRX
Go Ucits ETF Solutions P,DS2P
Retail Charity Bonds Plc,DSCF
Discoverie Group Plc,DSCV
Dillistone Group Plc,DSG
Downing Strategic Micro-Cap Investment T,DSM
Multi Units France,DSUG
Multi Units France,DSUS
Dart Group Plc,DTG
Ishares IV Plc,DTLE
Dignity Plc,DTY
FTSE Nasdaq Dubai UAE 20 Index USD,DUAE
FTSE Nasdaq Dubai UAE 20 Index Aed,DUAED
Duke Royalty Limited,DUKE
Dragon-Ukrainian Properties & Developmen,DUPD
Devro Plc,DVO
Dewhurst Plc,DWHA
Dewhurst Plc,DWHT
DX Group,DX
Wisdomtree Germany Equity Ucits ETF,DXGDEIV
Wisdomtree Issuer Plc,DXGE
WT Geequcetfusdhine,DXGEEIV
Wisdomtree Issuer Plc,DXGG
Wisdomtree Issuer Plc,DXGP
Wisdomtree Germany Equit,DXGPIV
Wisdomtree Germany Equity Ucits ETF - EU,DXGYEIV
Wisdomtree Issuer Plc,DXGZ
Wisdomtree Issuer Plc,DXJ
Wisdomtree Issuer Plc,DXJA
Wisdomtree Japan Equity Ucits ETF,DXJDEIV
Wisdomtree Japan Equity,DXJEIV
Wisdomtree Japan Equity Ucits ETF - EUR,DXJFEIV
Wisdomtree Issuer Plc,DXJP
WT Jpequcetfgbphine,DXJPEIV
Wisdomtree Japan Equity Ucits ETF - JPY,DXJZEIV
FTSE Developed Ex US Qual / Vol / Yield,DXUQVYC
FTSE Eurofirst Oil & Gas,E0500
FTSE Epra/Nareit Euro Zo,E0EU
FTSE Epra/Nareit Europe,E0RA
FTSE Epra/Nareit Europe,E0UK
FTSE Eurofirst Chemicals,E1300
FTSE Eurofirst Basic Res,E1700
FTSE Eurotop 100,E1X
Ishares IV Plc,E20Y
FTSE Eurofirst Construct,E2300
FTSE Eurofirst Industria,E2700
FTSE Eurofirst Automobil,E3300
FTSE Eurofirst Food & BE,E3500
FTSE Eurofirst Personal,E3700
FTSE Eurofirst 300,E3X
FTSE Efst300 Oil & Gas,E3X0001
FTSE Efst300 Oil & Gas P,E3X0530
FTSE Efst300 Oil Equip.,E3X0570
Ftseurofirst 300 Alterna,E3X0580
FTSE Efst300 Basic Mater,E3X1000
FTSE Efst300 Chemicals,E3X1350
FTSE Efst300 Forestry &,E3X1730
FTSE Efst300 Industrial,E3X1750
FTSE Efst300 Mining,E3X1770
FTSE Efst300 Industrials,E3X2000
FTSE Efst300 Constructio,E3X2350
FTSE Efst300 Aerospace &,E3X2710
FTSE Efst300 General Ind,E3X2720
FTSE Efst300 Electronic&,E3X2730
FTSE Efst300 Industrial,E3X2750
FTSE Efst300 Industrial,E3X2770
FTSE Efst300 Support Ser,E3X2790
FTSE Efst300 Consumer Go,E3X3000
FTSE Efst300 Automobiles,E3X3350
FTSE Efst300 Beverages,E3X3530
FTSE Efst300 Food Produc,E3X3570
FTSE Efst300 Household G,E3X3720
FTSE Efst300 Personal Go,E3X3760
FTSE Efst300 Tobacco,E3X3780
FTSE Efst300 Health Care,E3X4000
FTSE Efst300 Health Care,E3X4530
FTSE Efst300 Pharmaceuti,E3X4570
FTSE Efst300 Consumer Se,E3X5000
FTSE Efst300 Food & Drug,E3X5330
FTSE Efst300 General Ret,E3X5370
FTSE Efst300 Media,E3X5550
FTSE Efst300 Travel & Le,E3X5750
FTSE Efst300 Telecommuni,E3X6000
FTSE Efst300 Fixed Line,E3X6530
FTSE Efst300 Mobile Tele,E3X6570
FTSE Efst300 Utilities,E3X7000
FTSE Efst300 Electricity,E3X7530
FTSE Efst300 Gas Water &,E3X7570
FTSE Efst300 Financials,E3X8000
FTSE Efst300 Banks,E3X8350
FTSE Efst300 Nonlife Ins,E3X8530
FTSE Efst300 Life Insura,E3X8570
Ftseurofirst 300  Real Estate Investment,E3X8630
FTSE Eurofirst 300 Real,E3X8670
FTSE Efst300 General Fin,E3X8770
FTSE Efst300 Technology,E3X9000
FTSE Efst300 Software&Co,E3X9530
FTSE Efst300 Technology,E3X9570
FTSE Eurofirst Health CA,E4500
FTSE Eurofirst Retail,E5300
FTSE Eurofirst Media,E5500
FTSE Eurofirst Travel &,E5700
FTSE Eurofirst Telecommu,E6500
FTSE Eurofirst Utilities,E7500
FTSE Eurofirst Banks,E8300
FTSE Eurofirst Insurance,E8500
FTSE Eurofirst Supersect,E8600
FTSE Eurofirst Financial,E8700
FTSE Eurofirst Technolog,E9500
Eco Animal Health Group Plc,EAH
Eastpharma Ltd,EAST
European Assets Trust Nv,EAT
Axa Sa,EAX2
FTSE Eurofirst Euro Oil,EB0500
FTSE Eurofirst Euro Chem,EB1300
FTSE Eurofirst Euro Basi,EB1700
FTSE Euro 100,EB1X
FTSE Eurofirst Euro Cons,EB2300
FTSE Eurofirst Euro Indu,EB2700
FTSE Eurofirst Euro Auto,EB3300
FTSE Eurofirst Euro Food,EB3500
FTSE Eurofirst Euro Pers,EB3700
FTSE Eurofirst Euro Heal,EB4500
FTSE Eurofirst Euro Reta,EB5300
FTSE Eurofirst Euro Medi,EB5500
FTSE Eurofirst Euro Trav,EB5700
FTSE Eurofirst Euro Tele,EB6500
FTSE Eurofirst Euro Util,EB7500
FTSE Eurofirst Euro Bank,EB8300
FTSE Eurofirst Euro Insu,EB8500
FTSE Eurofirst Eurozone,EB8600
FTSE Eurofirst Euro Fina,EB8700
FTSE Eurofirst Euro Tech,EB9500
FTSE All Eurozone Govern,EBGOV01
FTSE All Eurozone Govern,EBGOV03
FTSE All Eurozone Govern,EBGOV05
FTSE All Eurozone Govern,EBGOV07
FTSE All Eurozone Govern,EBGOV10
FTSE All Eurozone Govern,EBGOV30
Ebiquity Plc,EBQ
Eurocell Plc,ECEL
Echo Energy Plc,ECHO
Eckoh Plc,ECK
Electrocomponents Plc,ECM
Eco (Atlantic) Oil & Gas Ltd,ECO
Go Ucits ETF Solutions Plc,ECOG
Go Ucits ETF Solutions Plc,ECOM
Pacer Emerging Markets Cash Cows 100 Ind,ECOW
Ecr Minerals Plc,ECR
Ecsc Group Plc,ECSC
Commerzbank Ag,ECZ9
Deutsche Telekom Int Fin,EDD3
Eden Research Plc,EDEN
Electricite De France Sa,EDF1
Edge Performance Vct Plc,EDGH
Edge Performance Vct Plc,EDGI
FTSE Edhec Risk Asia/Pacific,EDHAPAC
FTSE Edhec Risk Asia/Pacific Ex JP,EDHAPXJ
FTSE Edhec Risk All World,EDHAW
FTSE Edhec Risk All Ex UK,EDHAWXUK
FTSE Edhec Risk All Ex US,EDHAWXUS
FTSE Edhec-Risk Efficient Developed Asia,EDHDAXJ
FTSE Edhec Risk Dvlp EUR,EDHDEUR
FTSE Edhec Risk Dvlp EUR Ex UK,EDHDEUXU
FTSE Edhec Risk Dvlp,EDHDEV
FTSE Edhec Risk Eff Dev Japan,EDHDXJ
FTSE Edhec-Risk Efficien,EDHDXUS
FTSE Edhec-Risk Efficient Eurobloc Index,EDHEBLOC
FTSE Edhec Risk Emerging,EDHEMER
FTSE Edhec Efficient Japan,EDHJPN
FTSE Edhec Risk UK,EDHUK
FTSE Edhec Risk US,EDHUSA
Edinburgh Investment Trust Plc,EDIN
Edenville Energy Plc,EDL
Daimler Ag,EDM2
Electronic Data Processing Plc,EDP
Egdon Resources Plc,EDR
Elderstreet Vct Plc,EDV
SSGA SPDR ETFS Europe I Plc,EDVD
Wisdomtree Issuer Plc,EEI
European Investment Bank,EEI1
Wisdomtree Issuer Plc,EEIE
Wisdomtree Europe Equity,EEIIV
Wisdomtree Issuer Plc,EEIP
Ishares II Plc,EEMB
Eastern European Property Fund Limited,EEP
FTSE Epra/Nareit Developed EMEA Index,EEUI
Ishares III Plc,EEXF
FTSE Eurofirst 80,EF80
FTSE Eurofirst 100,EFC1
Efg-Hermes Holding S.A.E,EFGD
Edita Food Industries S.,EFID
Source Markets Public Li,EFIE
Source Markets Public Li,EFIS
Source Markets Public Li,EFIW
Edinburgh Dragon Trust Plc,EFM
Ef Realisation Company Limited,EFR
Epra Asia Index [Eur],EGAS
Ishares III Plc,EGIL
Ecofin Global Utilities and Infrastructu,EGL
Ishares Physical Metals Plc,EGLN
Epra North America Index,EGNA
Wisdomtree Issuer Plc,EGRA
Wisdomtree Issuer Plc,EGRG
Wisdomtree Issuer Plc,EGRP
Epra/Nareit Global [Ex Us] Index,EGXU
Fundlogic Alternatives Plc,EHEF
Elegant Hotels Group Plc,EHG
Henkel Ag & Co Kgaa,EHK2
HSBC Bank Funding Ster,EHS1
Ei Group Plc,EIG
Ishares Plc,EIMI
Ishares Plc,EIMU
Ejf Investments Ltd,EJFI
Ejf Investments Ltd,EJFZ
Ekf Diagnostics Holdings Plc,EKF
Elektron Technology Plc,EKT
Eland Oil & Gas Plc,ELA
Epra Australia Index,ELAU
Lloyds Banking Group Plc,ELB9
Eleco Plc,ELCO
Epra Hong Kong Index,ELHK
Epra Japan Index,ELJP
Ecclesiastical Insurance Office Plc,ELLA
Lyxor Index Fund,ELLE
Elementis Plc,ELM
SSGA SPDR ETFS Europe II,ELOW
Societatea Comerciala De,ELSA
Electra Private Equity Plc,ELTA
Epra UK Index,ELUK
FTSE Epra/Nareit UK Net,ELUKNUK
El Oro Ltd,ELX
SSGA SPDR ETFS Europe I Plc,EMAD
Everyman Media Group Plc,EMAN
SSGA SPDR ETFS Europe I Plc,EMAS
Ishares Vi Plc (The Comp,EMBE
SSGA SPDR ETFS Europe I,EMCB
SSGA SPDR ETFS Europe I,EMCO
Ishares V Public Limited Company,EMCP
Ishares V Public Limited Company,EMCR
SSGA SPDR ETFS Europe I Plc,EMDD
SSGA SPDR ETFS Europe I Plc,EMDL
SSGA SPDR ETFS Europe I Plc,EMDV
Empyrean Energy Plc,EME
Man Group Plc,EMG
Vaneck Vectors Ucits ETFS Plc,EMGB
European Metals Holdings Limited,EMH
SSGA SPDR ETFS Europe II,EMH5
Powershares Glbal Funds Ireland Plc,EMHD
Fundlogic Alternatives Plc,EMHF
Ishares II Plc,EMHG
Ishares Vi Plc,EMID
SSGA SPDR ETFS Europe I,EMIL
Ishares Plc,EMIM
SSGA SPDR ETFS Europe I,EMIN
Emis Group Plc,EMIS
Pimco Fixed Income Source ETFS Plc,EMLB
Vaneck Vectors Ucits ETFS Plc,EMLC
Pimco Fixed Income Sourc,EMLI
Pimco Fixed Income Sourc,EMLP
Ishares Vi Plc (The Comp,EMMV
FTSE Emerging Qual / Vol / Yield Factor,EMQVYC
Empresaria Group Plc,EMR
SSGA SPDR ETFS Europe I Plc,EMRD
SSGA SPDR ETFS Europe I Plc,EMRG
SSGA SPDR ETFS Europe I Plc,EMSD
SSGA SPDR ETFS Europe I Plc,EMSM
SSGA SPDR ETFS Europe I,EMUE
Ishares IV Plc,EMUL
Ishares IV Plc,EMUM
Ishares Vii Plc,EMUU
Ishares Vi Plc (The Comp,EMV
FTSE Epra/Nareit Asia 33,ENA3
Epra/Nareit Asia Index [Us Version],ENAD
FTSE Epra/Nareit Developed Ex Mea Index,ENDEM
FTSE Epra Europe Ex UK Dividend +,ENDP
FTSE Epra/Nareit Emer Asia Pac Index,ENEA
FTSE Epra/Nareit Europe Non-Reit,ENEE
FTSE Epra/Nareit Emerging Index,ENEI
FTSE Epra/Nareit Emer Americas Index,ENEL
FTSE Epra/Nareit Emerging EMEA Index,ENEM
Ethernity Networks Ltd,ENET
FTSE Epra/Nareit Emerging Europe Index,ENEU
ETFS Foreign Exchange Li,ENFX
Epra/Nareit Global Index,ENGD
Energiser Investments Plc,ENGI
Epra Global Index,ENGL
SSGA SPDR ETFS Europe II,ENGY
FTSE Epra/Nareit Americas Index,ENHA
FTSE Epra/Nareit Global Ex US Index,ENHE
FTSE Epra/Nareit Global Index,ENHG
FTSE Epra/Nareit Middle East and Africa,ENHM
FTSE Epra/Nareit EMEA Index,ENHN
FTSE Epra/Nareit Asia Pacific Index,ENHP
FTSE Epra/Nareit Europe Index,ENHU
FTSE Epra/Nareit Emer M East&Africa Idx,ENME
Energean Oil & Gas Plc,ENOG
En+ Group Plc,ENPL
Enquest Plc,ENQ
Enquest Plc,ENQ1
Epra/Nareit US Index,ENUD
FTSE  Epra/Nareit Global,ENXGUS
FTSE Env Opportunities 1,EO100
FTSE Evm Opport Aim Index,EOAIM
FTSE Evm Opport Asia Pac Index,EOAP
FTSE Env Opp All-Shares Idx,EOAS
FTSE Evm Opport Asia Pac Ex-Japan Index,EOAX
FTSE Env Opp Energy Eff Idx,EOEE
FTSE Env Opp Energy Eff,EOEE50
FTSE Evm Opport Europe Index,EOEU
Europa Oil & Gas [Holdings] Plc,EOG
FTSE Evm Opportjapan Index,EOJP
FTSE Env Opp Re+Alt Energy Eff Idx,EORE
FTSE Env Opp Re+Alt Ener,EORE50
FTSE Evm Opport UK Index,EOUK
FTSE Evm Opport US Index,EOUS
FTSE Env Opp Waste+Pollution Control Idx,EOWP
FTSE Env Opp Waste+Pollu,EOWP30
FTSE Env Opp Water Tech Index,EOWR
FTSE Env Opp Water Tech,EOWR30
Phoenix Life Ltd,EPA7
FTSE Epra/Nareit Asia Ex Japan Reits 10%,EPAXJRJN
FTSE Epra/Nareit Asia Ex Japan Reits 10%,EPAXJRSN
FTSE Epra/Nareit Asia Ex Japan Reits 10%,EPAXJRUN
FTSE Epra/Nareit Developed Eurozone Inde,EPDEU
Epra Euro Zone Index,EPEU
Ep Global Opportunities Trust Plc,EPG
FTSE Epra/Nareit Germany Index,EPGR
Epra Europe [Uk Restricted] Index,EPHG
Ediston Property Investm,EPIC
Wisdomtree Issuer Plc,EPIE
Wisdomtree Issuer Plc,EPIQ
Earthport Plc,EPO
Epra Europe Index,EPRA
Amundi ETF,EPRE
Epwin Group Plc,EPWN
FTSE Epra/Nareit Asia Pacific Ex Austral,EPXAJNS
FTSE Epra/Nareit Asia Pacific Ex Austral,EPXAJNSN
Ishares II Plc,EQDS
Ishares II Plc,EQDV
Powershares Glbal Funds Ireland Plc,EQGB
Equiniti Group Plc,EQN
Powershares Glbal Funds Ireland Plc,EQQQ
Powershares Glbal Funds,EQQU
Eqtec Plc,EQT
FTSE Epra/Nareit Europe REIT,EREE
Ergomed Plc,ERGO
Erris Resources Plc,ERIS
Euromoney Institutional Investor Plc,ERM
Ishares IV Plc,ERN1
Ishares IV Plc,ERND
Ishares IV Plc,ERNE
Ishares IV Plc,ERNS
Ishares IV Plc,ERNU
Eros International Plc,ERO1
Ishares Plc,ES15
Escape Hunt Plc,ESC
Escher Group Holdings Public Limited Com,ESCH
Eservglobal Limited,ESG
FTSE Spain Government To,ESGOV01
Eddie Stobart Logistics Plc,ESL
Amundi Investment Solutions,ESM
Sncf Mobilites Epic,ESN7
Essentra Plc,ESNT
Epe Special Opportunities Plc,ESO
Empiric Student Property,ESP
Esure Group Plc,ESUR
Establishment Investment Trust,ET
FTSE Et100,ET100
FTSE Et50 Index,ET50
Etalon Group Limited,ETLN
Entertainment One Limited,ETO
E-Therapeutics Plc,ETX
SSGA SPDR ETFS Europe I,EU13
Sg Issuer,EU5L
Sg Issuer,EU5S
SSGA SPDR ETFS Europe I Plc,EU7L
Eurasia Mining Plc,EUA
SSGA SPDR ETFS Europe I,EUAG
Ishares Vi Plc (The Comp,EUCF
SSGA SPDR ETFS Europe I,EUCO
SSGA SPDR ETFS Europe I Plc,EUDI
SSGA SPDR ETFS Europe I Plc,EUDV
Ishares II Plc,EUE
Powershares Glbal Funds Ireland Plc,EUHD
Ishares Vi Plc,EUMD
Ishares II Plc,EUN
ETFS Foreign Exchange Li,EUP3
ETFS Foreign Exchange Limited,EUP5
,EURCORPA
SSGA SPDR ETFS Europe I,EURE
SSGA SPDR ETFS Europe I,EURL
SSGA SPDR ETFS Europe I,EURO
SSGA SPDR ETFS Europe II,EUSC
EU Supply Plc,EUSP
SSGA SPDR ETFS Europe II,EUSV
The European Investment Trust Plc,EUT
Ishares Plc,EUXS
SSGA SPDR ETFS Europe II,EVAL
Eve Sleep Plc,EVE
Evgen Pharma Plc,EVG
Evraz Plc,EVR
Evr Holdings Plc,EVRH
Volkswagen Fin Serv Nv,EVW0
EW Group Limited,EWG
Edinburgh Worldwide Investment Trust Plc,EWI
Western Power Dist.(South West) Plc,EWP7
Ishares II Plc,EXFN
Exillon Energy Plc,EXI
Experian Plc,EXPN
Eagle Eye Solutions Grou,EYE
Easyhotel Plc,EZH
Easyjet Plc,EZJ
Source Markets Public Li,EZXU
Ftse4Goodaseanind,F4GAS
Ftse4Goodemergind,F4GEM
Ftse4Goodemlatamind,F4GLA
Ftse4Good Tip Taiwan ESG Index,F4GTTE
Fusion Antibodies Plc,FAB
Powershares Glbal Funds Ireland Plc,FAGB
ETFS Commodity Securities Limited,FAGR
Powershares Glbal Funds Ireland Plc,FAHY
ETFS Commodity Securities Limited,FAIG
Fair Oaks Income Fund Li,FAIR
Falcon Acquisitions Limited,FAL
Volution Group Plc,FAN
Ulster Bank Ireland Ld,FAP
Faron Pharmaceuticals Oy,FARN
Fidelity Asian Values Plc,FAS
Fidelity Asian Values Plc,FASS
FTSE Asfa Australia All-Share Index,FAUSA
FTSE Asfa Australia Large Cap 50 Index,FAUSLC
FTSE Asfa Australia 200 Index,FAUSLMC
FTSE Asfa Australia Mid Cap 150 Index,FAUSMC
FTSE Asfa Australia 100 Index,FAUSO
FTSE Asfa Australia Small Cap Index,FAUSSC
FTSE Asfa Australia 300 Index,FAUST
FTSE Asfa Australia All-Share Ex 100 Ind,FAUSX
FTSE All-World Ex US Comprehensive Facto,FAXUCPF
FTSE All-World Ex US Comprehensive Facto,FAXUCPFN
FTSE Beyond Brics Index,FBBRC
FTSE Beyond Brics Net of,FBBRCN
Flying Brands Ld,FBDU
Fbd Holdings Plc,FBH
FTSE BRIC 50 Index,FBRIC
FTSE RAFI BRIC Index,FBRIC50
ETFS Commodity Securities Limited,FBRT
Forbidden Technologies Plc,FBT
FTSE China A-H 50 Index,FCAH50
French Connection Group Plc,FCCN
F&C Capital & Income Investment Trust Pl,FCI
Funding Circle Sme Income Fund Limited,FCIF
FTSE N Share 2X Daily Leverage Index,FCNACL2X
FTSE N Share 3X Daily Leverage Index,FCNACL3X
FTSE N Share Daily Short Index,FCNACS1X
FTSE N Share 2X Daily Short Index,FCNACS2X
FTSE N Share 3X Daily Short Index,FCNACS3X
,FCNBCA
,FCNBCG
F&C Commercial Property Trust Limited,FCPT
Ferrum Crescent Limited,FCR
F&C UK Real Estate Inves,FCRE
Fulcrum Utility Services Ld,FCRM
ETFS Commodity Securities Limited,FCRU
F&C Global Smaller Companies Plc,FCS
F&C Global Smaller Compa,FCSC
FTSE Cse Morocco 15 Index,FCSE
FTSE Cse Morocco All-Liquid Index,FCSELIQ
Fidelity China Special Situations Plc,FCSS
FTSE Developed Asia Pacific Qual/Vol/Yie,FDAPQVY5
Feedback Plc,FDBK
FTSE Developed Europe Core Infrastructur,FDECICN
FTSE Developed Europe Qual/Vol/Yield 5%,FDEFQVY5
FTSE Developed Europe Comprehensive Fact,FDEUCPF
FTSE Developed Europe Comprehensive Fact,FDEUCPFN
Frontier Developments Pl,FDEV
Firestone Diamonds Plc,FDI
FTSE Divest-Invest China A50 Index,FDIC50
Findel Plc,FDL
Fdm Group (Holdings) Plc,FDM
First Derivatives Plc,FDP
Fidessa Group Plc,FDSA
FTSE Developed Ex US Comprehensive Facto,FDXUCPFR
FTSE Developed Ex US Low Beta Equal Weig,FDXULBR
FTSE Emerging Comprehensive Factor Net T,FECPFR
Multi Units Luxembourg,FEDF
Multi Units Luxembourg,FEDG
Jsc Federal Grid Company,FEES
Fundsmith Emerging Equit,FEET
First Trust Global Funds,FEM
Fidelity Ucits Icav,FEMQ
First Trust Global Funds,FEMU
Frenkel Topping Group Plc,FEN
Fenner Plc,FENR
Fidelity Ucits Icav,FEQP
Ferguson Plc,FERG
First Trust Global Funds,FEUZ
Fidelity European Values Plc,FEV
Fevertree Drinks Plc,FEVR
First Trust Global Funds,FEX
First Trust Global Funds,FEXD
First Trust Global Funds,FEXU
FTSE Frontier 50 Index,FF50
Ffi Holdings Plc,FFI
Fastforward Innovations Limited,FFWD
Fairfx Group Plc,FFX
First Trust Global Funds,FGBL
FTSE Greaterchin150,FGCHN150
Firstgroup Plc,FGP
Fidelity Ucits Icav,FGQD
Fidelity Ucits Icav,FGQI
Fidelity Ucits Icav,FGQP
Finsbury Growth & Income Trust Plc,FGT
F&C UK High Income Trust Plc,FHI
F&C UK High Income Trust Plc,FHIB
F&C UK High Income Trust Plc,FHIU
Fandango Holdings Plc,FHP
Finsbury Food Group Plc,FIF
FTSE Finland Government,FIGOV01
Fih Group Plc,FIH
ETFS Commodity Securities Limited,FIND
Multi Units Luxembourg,FINW
Frontier Ip Group Plc,FIPP
Fishing Republic Plc,FISH
X5 Retail Group N.V,FIVE
FTSE Japan Comprehensive Factor Index,FJACPF
FTSE Japan Comprehensive Factor Net Tax,FJACPFN
Fastjet Plc,FJET
First Trust Global Funds,FJP
First Trust Global Funds Public Limited,FJPU
Fidelity Japanese Values Plc,FJV
Fiske Plc,FKE
First Trust Global Funds,FKU
First Trust Global Funds Public Limited,FKUD
Fletcher King Plc,FLK
FTSE Lujain Kuwait Shariah Index,FLKS
FTSE Lujain Kuwait Index,FLKW
Flowtech Fluidpower Plc,FLO
Ishares II Plc,FLO5
Ishares II Plc,FLOA
Ishares II Plc,FLOE
Ishares II Plc,FLOS
Ishares II Plc,FLOT
Flowgroup Plc,FLOW
Libertyq US Large Cap Equity Index,FLQL1
Libertyq US Mid Cap Equity Index,FLQM1
Filta Group Holdings Plc,FLTA
Falanx Group Limited,FLX
Franklin Libertyshares Icav,FLXE
Flybe Group Plc,FLYB
FTSE MIB Short Strategy,FMIBI1
FTSE MIB Daily Short Str,FMIBI1X
FTSE MIB Daily Super Sho,FMIBI2
FTSE MIB Daily Super Sho,FMIBI2X
FTSE MIB Daily Ultra Sho,FMIBI3X
FTSE MIB Gross TR Index,FMIBI5X
FTSE MIB Daily Leveraged,FMIBL2
FTSE MIB Daily Leveraged,FMIBL2X
FTSE MIB Daily Super Lev,FMIBL3X
FTSE MIB Daily Ultra Lev,FMIBL4X
FTSE MIB TR Index,FMIBL5X
F&C Managed Portfolio Trust Plc,FMPG
F&C Managed Portfolio Trust Plc,FMPI
FTSE Nareit Equity Diver,FN10
FTSE Nareit Equity Healt,FN11
FTSE Nareit Equity Self,FN12
FTSE Nareit Industrial/O,FN13C
FTSE Nareit Equity Indus,FN14
FTSE Nareit Equity Offic,FN15
FTSE Nareit Equity Resid,FN17
FTSE Nareit All Resident,FN17C
FTSE Nareit Equity Apart,FN18
FTSE Nareit Equity Manuf,FN19
FTSE Nareit Equity Retai,FN20
FTSE Nareit Retail Cappe,FN20C
FTSE Nareit Equity Shopp,FN21
FTSE Nareit Equity Regio,FN22
FTSE Nareit Equity Free,FN23
FTSE Nareit Equity Lodgi,FN24
FTSE Nareit Timber,FN26
FTSE Nareit Infrastructu,FN28
FTSE Nareit Mortgage Hom,FN42
FTSE Nareit Mortgage Com,FN43
FTSE Nareit All Reits,FNAR
SSGA SPDR ETFS Europe II,FNCL
FTSE Nareit Composite,FNCO
FTSE Nareit Equity Reits,FNER
FTSE Nse Kenya 15 Index,FNKEN1
FTSE Nse Kenya 25 Index,FNKEN2
FTSE 350 Ex Investment Trusts Qual/Vol/Y,FNMIXQV5
FTSE Nareit Mortgage Reits,FNMR
FTSE Nareit All Mortgage Capped Index,FNMRC
FTSE Nareit Mortgage Reits Twd Net Tax I,FNMRNT
FTSE Nareit Mortgage Reits USD Net Tax I,FNMRNU
FTSE Nareit Real Estate,FNR5
FTSE Nareit Equity,FNRE
Falcon Oil & Gas Ltd.,FOG
Footasylum Plc,FOOT
Forterra Plc,FORT
4Imprint Group Plc,FOUR
Fox Marble Holdings Plc,FOX
Foxtons Group Plc,FOXT
Friends Provident,FP
F&C Private Equity Trust Plc,FPEO
Faroe Petroleum Plc,FPM
First Property Group Plc,FPO
First Trust Global Funds,FPX
FTSE China A All Cap Ind,FQCAACY
FTSE China A Net Tax Ind,FQCAN
FTSE China A Net Tax USD Index,FQCANU
FTSE China A Index,FQCAY
FTSE Emerging R/Qfii Ind,FQE
FTSE Emerging All Cap R/,FQEAC
FTSE Emerging All Cap R/,FQEACN
FTSE Emerging All Cap R/,FQEACR
FTSE Emerging Incl China,FQECONQ
FTSE Emerging Incl China,FQECOQ
FTSE Emerging R/Qfii Net,FQEN
FTSE RAFI 1000 Index,FR10
FTSE RAFI US 1000 Net In,FR10N
FTSE RAFI US 1000 Index,FR10Q
FTSE RAFI US 1000 Net In,FR10QN
FTSE RAFI US 1500 Index,FR15
FTSE RAFI US 1500 MS Ind,FR15N
FTSE RAFI US 1500 Mid Sm,FR15Q
FTSE RAFI US 1500 Mid Sm,FR15QN
FTSE RAFI US 3000 Index,FR30Q
Franchise Brands Plc,FRAN
FTSE RAFI Asia Pacific E,FRAPXJQN
FTSE RAFI Australia 200,FRAU200
FTSE RAFI All-World 3000,FRAW3
FTSE RAFI All World 3000,FRAW3Q
FTSE RAFI All-World Low,FRAWLVNU
FTSE RAFI All-World Low,FRAWLVQU
FTSE RAFI Brazil 50 Inde,FRBR5
FTSE RAFI Canada Index,FRCAN
FTSE RAFI Canada Index -,FRCANQ
FTSE RAFI Switzerland Index,FRCHEN
Foreign & Colonial Investment Trust Plc,FRCL
FTSE RAFI Dev 1000 Idx,FRD
FTSE RAFI Dev Asia/Pac Ex Japan,FRDAPXJ
FTSE RAFI Dev Asia Pacific Ex Jap Net In,FRDAPXJN
FTSE RAFI Developed Asia,FRDAPXJQ
FTSE RAFI Developed Euro,FRDELVN
FTSE RAFI Developed Low,FRDELVNU
FTSE RAFI Developed Euro,FRDELVQ
FTSE RAFI Developed Low,FRDELVQU
FTSE RAFI Developed 1000,FRDQ
Freeagent Holdings Plc,FREE
FTSE RAFI All-World Equi,FREIAWN
FTSE RAFI Developed Euro,FREIDEN
FTSE RAFI Dev Xusei,FREIDXU
FTSE RAFI Equity Income Developed Ex US,FREIDXUN
FTSE RAFI EM Eq Inc,FREIEM
FTSE RAFI Emerging Equit,FREIEMN
FTSE RAFI UK Equity Inco,FREIUKN
FTSE RAFI US Eq Inc,FREIUSA
FTSE RAFI US Equity Inco,FREIUSAN
FTSE RAFI Emerging Index,FREM
FTSE RAFI USD Emerging L,FREMLVNU
FTSE RAFI Emerging Low V,FREMLVQU
FTSE RAFI Emer Nt Index,FREMN
FTSE RAFI Emerging Index,FREMQ
FTSE RAFI Emerging Net I,FREMQN
Fresnillo Plc,FRES
FTSE Europe Index,FREU
FTSE RAFI Europe Index -,FREUQ
FTSE RAFI Eurozone Index,FREZ
FTSE RAFI UK 100 Index,FRGBR1
FTSE RAFI UK 100 Net Ind,FRGBR1N
FTSE RAFI UK 100 Index -,FRGBR1Q
FTSE RAFI UK 300 Index,FRGBR3
FTSE RAFI UK 300 Index -,FRGBR3Q
FTSE France Government T,FRGOV01
FTSE RAFI Hong Kong/China Index,FRHKG
FTSE Rfi Italy 30 Index,FRITA3
FTSE RAFI Italy 30 Index,FRITA3Q
FTSE RAFI Japan 350 Inde,FRJP350Q
FTSE RAFI Japan Index,FRJPN
FTSE RAFI Japan 350 Inde,FRJPN350
FTSE RAFI Japan Index -,FRJPNQ
FTSE RAFI Japan Index [Cad],FRJPNUH
Frontera Resources Corporation,FRR
